Beast of Burden,Action,Crime,Drama
Queimada,Action,Drama,War
The Monkey King,Animation,Action,Adventure
Operation Dumbo Drop,Action,Adventure,Comedy
Tracers,Action,Crime,Drama
Across 110th Street,Action,Crime,Drama
Gwok chaan Ling Ling Chat,Action,Comedy,Thriller
Breakout,Action,Adventure,Drama
Kuffs,Action,Comedy,Crime
Wu xia,Action,Crime,Drama
Let the Wrong One In,Action,Comedy,Horror
Theodore Rex,Action,Comedy,Family
Reign of the Supermen,Animation,Action,Adventure
Hangmen,Action,Thriller,Adventure
Hidden Dragon,Animation,Action,Adventure
The Jurassic Games,Action,Horror,Sci-Fi
Gadar: Ek Prem Katha,Action,Drama,Romance
Gintama: The Final,Animation,Action,Comedy
Mou seung,Action,Crime,Mystery
The Legend of the Lone Ranger,Action,Adventure,Western
Vice Squad,Action,Crime,Drama
Strippers vs Werewolves,Action,Comedy,Crime
Halls of Montezuma,Action,Adventure,Drama
El Naser Salah el Dine,Action,Adventure,Drama
The Legend of Maula Jatt,Action,Drama,Fantasy
Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',Animation,Action,Adventure
Miracle at St. Anna,Action,Drama,War
Shingeki no Kyojin: Chronicle,Animation,Action,Adventure
Beterang,Action,Comedy,Crime
Bailout: The Age of Greed,Action,Crime,Thriller
Monster Hunters,Action,Sci-Fi,Thriller
Picasso Trigger,Action,Adventure,Thriller
Cartels,Action,Crime,Thriller
Real Men,Action,Comedy,Sci-Fi
Jangsa-ri 9.15,Action,Drama,War
Justice League vs. the Fatal Five,Animation,Action,Fantasy
Dhoom,Action,Crime,Drama
Defiance,Action,Crime,Drama
Grabbers,Action,Adventure,Comedy
Wan pisu firumu: sutorongu warudo,Animation,Action,Adventure
A Low Down Dirty Shame,Action,Comedy,Crime
Sonatine,Action,Comedy,Crime
Oegye+in 1bu,Action,Fantasy,Sci-Fi
Violenza in un carcere femminile,Action,Crime,Drama
Best of the Best II,Action,Crime,Drama
Hard to Die,Action,Comedy,Horror
Gekijô-ban poketto monsutâ: Kesshô-tô no teiô,Animation,Action,Adventure
Attack of the Killer Donuts,Action,Comedy,Horror
Message Man,Action,Crime,Thriller
Gangcheolbi,Action,Drama,Thriller
Avane Srimannarayana,Action,Adventure,Comedy
The High and the Mighty,Action,Adventure,Drama
The Majorettes,Action,Crime,Horror
The Nutcracker in 3D,Action,Family,Fantasy
Steel Dawn,Action,Adventure,Sci-Fi
Catfight,Action,Comedy,Drama
Big Legend,Action,Adventure,Horror
The Sea Wolves,Action,History,War
Kill Command,Action,Horror,Sci-Fi
Rurôni Kenshin: Densetsu no saigo-hen,Action,Adventure,Drama
Distant Drums,Action,Adventure,Drama
Target,Action,Adventure,Crime
Pokémon: Mewtwo Strikes Back - Evolution,Animation,Action,Family
The Toxic Avenger Part II,Action,Comedy,Horror
Aiyaary,Action,Drama,Thriller
Pik lik foh,Action,Crime,Thriller
Death Machine,Action,Horror,Sci-Fi
Michiel de Ruyter,Action,Biography,Drama
Give 'em Hell Malone,Action,Crime,Thriller
Junk Head,Animation,Action,Adventure
Mei Gong he xing dong,Action,Adventure,Crime
Börü,Action,Thriller,War
The Holcroft Covenant,Action,Crime,Mystery
Jallikattu,Action,Crime,Thriller
1990: I guerrieri del Bronx,Action,Sci-Fi,Thriller
55 Days at Peking,Action,Adventure,Drama
Simmba,Action,Crime,Drama
Dasavatharam,Action,Adventure,Sci-Fi
Race 2,Action,Crime,Thriller
L'intervention,Action,Drama,History
Daeho,Action,Adventure,Drama
Artemis,Action,Adventure,Crime
From a House on Willow Street,Action,Crime,Horror
Malibu Rescue,Action,Comedy,Family
Cotton Comes to Harlem,Action,Comedy,Crime
Hell Is Where the Home Is,Action,Crime,Horror
Amsal,Action,Drama,Thriller
Shin Kamen Rider,Action,Adventure,Drama
Captain Horatio Hornblower R.N.,Action,Adventure,Drama
The Mark of Zorro,Action,Adventure,Family
Forced Vengeance,Action,Adventure,Crime
Sin-gwa ham-kke: In-gwa yeon,Action,Drama,Fantasy
Daylight's End,Action,Fantasy,Horror
Blame!,Animation,Action,Drama
The Wild Angels,Action,Drama,Thriller
Banlieue 13: Ultimatum,Action,Crime,Thriller
Lupin III: The First,Animation,Action,Adventure
Juggernaut,Action,Drama,Thriller
Zhui bu,Action,Crime,Thriller
Dung fong sam hap,Action,Fantasy,Thriller
Legionnaire,Action,Adventure,Drama
Orígenes secretos,Action,Crime,Drama
Kill Switch,Action,Sci-Fi,Thriller
Shi shen ling,Action,Adventure,Drama
Tau ming chong,Action,Adventure,Drama
Narrow Margin,Action,Crime,Thriller
The Man,Action,Comedy,Crime
Donnybrook,Action,Drama,Thriller
Higher Power,Action,Adventure,Sci-Fi
Shark!,Action,Adventure,Thriller
A Scream in the Streets,Action,Crime,Thriller
Flammen &amp; Citronen,Action,Drama,History
Las brujas de Zugarramurdi,Action,Adventure,Comedy
Siegfried und das sagenhafte Liebesleben der Nibelungen,Action,Adventure,Fantasy
Zatanna,Action,Adventure,Fantasy
The Phantom Planet,Action,Adventure,Sci-Fi
Macon County Line,Action,Drama,Romance
Agent Revelation,Action,Sci-Fi,Thriller
Singham,Action,Crime,Drama
Robot Overlords,Action,Adventure,Sci-Fi
Frenchy,Action,Crime,Drama
Raees,Action,Crime,Drama
Trancers II,Action,Horror,Sci-Fi
Airlift,Action,Drama,History
Speed Zone,Action,Comedy,Sport
Cleanskin,Action,Crime,Drama
Sink the Bismarck!,Action,Drama,History
Oomai Sennaai,Action,Crime,Drama
The Man from Hong Kong,Action,Adventure,Drama
The Born Losers,Action,Drama,Thriller
Godzilla: King of the Monsters!,Action,Horror,Sci-Fi
Bloodsucking Bastards,Action,Comedy,Horror
G.I. Joe: Ever Vigilant,Action,Adventure,Sci-Fi
Shakedown,Action,Crime,Drama
Dance Flick,Action,Comedy,Music
Baaghi,Action,Romance,Thriller
Indian 2,Action,Drama,Thriller
Grand Theft Auto,Action,Comedy,Crime
Garden of Evil,Action,Adventure,Drama
Sirocco,Action,Drama,Film-Noir
Wake of Death,Action,Adventure,Drama
Agent Cody Banks 2: Destination London,Action,Adventure,Comedy
The Secret Invasion,Action,Drama,History
Kataude mashin gâru,Action,Comedy,Horror
Città violenta,Action,Crime,Thriller
Bilal: A New Breed of Hero,Animation,Action,Adventure
Baaghi 3,Action,Adventure,Thriller
Day of the Assassin,Action,Adventure,Drama
Alien Abduction,Action,Adventure,Horror
Gamgi,Action,Drama,Sci-Fi
Nikamma,Action,Comedy,Drama
The Anderson Tapes,Action,Crime,Thriller
The Young Savages,Action,Crime,Drama
McQ,Action,Crime,Drama
The Protector,Action,Crime,Thriller
Highwaymen,Action,Crime,Horror
Namhansanseong,Action,Drama,History
Tôkyô gûru,Action,Drama,Fantasy
On the Job,Action,Crime,Drama
Universal Soldier: Regeneration,Action,Adventure,Sci-Fi
Sen'ya ichiya monogatari,Animation,Action,Adventure
Chi trova un amico trova un tesoro,Adventure,Comedy,Action
The Lady in Red,Action,Crime,Drama
Gekijouban Poketto monsutâ: koko,Animation,Action,Adventure
Stone,Action,Drama,Adventure
7 Guardians of the Tomb,Action,Adventure,Horror
2036 Origin Unknown,Action,Sci-Fi,Thriller
Longshot,Action,Comedy,Crime
Mr. Nanny,Action,Comedy,Family
The Shooter,Action,Drama,Crime
"War, Inc.",Action,Comedy,Thriller
Da bing xiao jiang,Action,Adventure,Comedy
Rebel,Action,Drama,Thriller
Warlock: The Armageddon,Action,Fantasy,Horror
Streets,Action,Drama,Thriller
Beau Geste,Action,Adventure,Drama
Superlópez,Action,Comedy,Sci-Fi
Knock Off,Action,Crime,Thriller
Lawnmower Man 2: Beyond Cyberspace,Action,Sci-Fi,Thriller
The Car: Road to Revenge,Action,Adventure,Horror
Skinford: Chapter Two,Action,Horror,Thriller
San taam,Action,Crime,Mystery
Palido,Action,Crime,Thriller
Tiger Zinda Hai,Action,Adventure,Thriller
Varathan,Action,Drama,Thriller
Phantasm: Ravager,Action,Fantasy,Horror
Behind the Curtain of Night,Action,Horror,Romance
Born of Hope,Action,Adventure,Fantasy
Homo Erectus,Action,Comedy,Drama
Blood: The Last Vampire,Action,Adventure,Fantasy
Telefon,Action,Crime,Drama
2.0,Action,Sci-Fi,Thriller
Gekijôban Hunter x Hunter: The Last Mission,Animation,Action,Adventure
Hellhole,Action,Drama,Horror
The Order,Action,Crime,Drama
Superman and the Mole-Men,Action,Adventure,Drama
Hero and the Terror,Action,Crime,Drama
Sixpack Annie,Action,Adventure,Comedy
Little Caesar,Action,Crime,Drama
Blackthorn,Action,Adventure,Western
Lo chiamavano Jeeg Robot,Action,Comedy,Drama
Shark Season,Action,Horror,Thriller
Digimon: The Movie,Animation,Action,Adventure
Ator l'invincibile,Action,Adventure,Fantasy
Revolt,Action,Adventure,Sci-Fi
The Train Robbers,Action,Comedy,Romance
Winning,Action,Drama,Sport
Desierto,Action,Adventure,Drama
An Eye for an Eye,Action,Adventure,Crime
Promare: Puromea,Animation,Action,Adventure
Stagecoach,Action,Adventure,Western
Moon 44,Action,Sci-Fi,Thriller
Assassination,Action,Drama,Thriller
Pawankhind,Action,Drama,History
Tarzan and the Lost City,Action,Adventure,Family
Snabba cash II,Action,Crime,Drama
Taxi 3,Action,Comedy,Crime
Nappeun nyeoseogdeul: Deo mubi,Action,Crime,Thriller
Two-Minute Warning,Action,Crime,Drama
Waist Deep,Action,Crime,Drama
Jing cha gu shi 2013,Action,Crime,Drama
Alcatraz,Action,Adventure,Crime
Original Gangstas,Action,Crime,Drama
Angie: Lost Girls,Action,Crime,Drama
Untitled Labyrinth Project,Action,Adventure,Family
Gam-si-ja-deul,Action,Crime,Thriller
Electra,Action,Sci-Fi,Thriller
24,Action,Comedy,Drama
The Bag Man,Action,Crime,Drama
Flying Tigers,Action,Drama,Romance
Kidnapping Mr. Heineken,Action,Crime,Drama
Shark: Rosso nell'oceano,Action,Adventure,Comedy
Gekijô-ban poketto monsutaa: Mizu no Miyako no Mamori Gami Ratiasu to Ratiosu,Animation,Action,Adventure
Batoru rowaiaru II: Chinkonka,Action,Adventure,Drama
Dou foh sin,Action,Crime,Thriller
Revenger,Action,Crime,Thriller
Dead Bang,Action,Crime,Drama
Gekijô-ban Naruto: Daikatsugeki! Yukihime ninpôchô dattebayo!!,Animation,Action,Adventure
Ölümlü Dünya,Action,Comedy,Crime
Ink,Action,Drama,Fantasy
Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,Action,Adventure,Fantasy
Gabriel,Action,Fantasy,Horror
Tridev,Action,Crime,Drama
Jurassic City,Action,Adventure,Comedy
"Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki",Action,Adventure,Fantasy
Ronal Barbaren,Animation,Action,Adventure
Straight to Hell,Action,Comedy,Western
Wonder Women,Action,Horror,Sci-Fi
Chak daan juen ga 2,Action,Crime,Thriller
The Sea Hawk,Action,Adventure,History
Don,Action,Crime,Thriller
Max Cloud,Action,Comedy,Sci-Fi
Father's Day,Action,Comedy,Horror
Rise,Action,Crime,Horror
Naruto,Action,Adventure,Fantasy
The King of Fighters,Action,Sci-Fi,Thriller
I Kina spiser de hunde,Action,Comedy,Crime
"Bon Cop, Bad Cop",Action,Comedy,Crime
Walking Tall Part II,Action,Biography,Crime
Firehouse Dog,Action,Comedy,Family
Dark Light,Action,Horror,Mystery
Kambakkht Ishq,Action,Comedy,Romance
Fled,Action,Adventure,Crime
Breaker! Breaker!,Action,Adventure,Crime
Paparazzi,Action,Crime,Drama
Hae-jeok: Ba-da-ro gan san-jeok,Action,Adventure,Comedy
Big Ass Spider!,Action,Adventure,Comedy
Paul Dood's Deadly Lunch Break,Action,Comedy,Thriller
Omkara,Action,Crime,Drama
Mary Kom,Action,Biography,Drama
Shaan,Action,Adventure,Crime
You May Not Kiss the Bride,Action,Comedy,Crime
Battleground,Action,Drama,History
Arsenal,Action,Crime,Thriller
Brat 2,Action,Crime,Drama
Hurricane,Action,Drama,War
Spiders 3D,Action,Adventure,Comedy
Supercell,Action,Adventure,Drama
Gojira vs. Biorante,Action,Sci-Fi,Thriller
Wonder Twins,Action,Adventure,Comedy
Gekijô ban Naruto: Shippûden - Kizuna,Animation,Action,Fantasy
Ashanti,Action,Adventure,Drama
Duncan,Action,Adventure,Comedy
Adult Beginners,Action,Comedy,Drama
Shottas,Action,Crime,Drama
A Cry in the Wild,Action,Adventure,Thriller
Versus,Action,Drama,Fantasy
Bridge of the Doomed,Action,Horror,Thriller
Star Trek: Captain Pike,Action,Adventure,Sci-Fi
C.C. &amp; Company,Action,Comedy,Drama
Raw Force,Adventure,Horror,Action
Saat po long,Action,Crime,Thriller
Yu-Gi-Oh! The Movie,Animation,Action,Adventure
Fat Pizza,Action,Adventure,Comedy
Zombie Tidal Wave,Action,Adventure,Comedy
Turkey Shoot,Action,Drama,Horror
Kaijû daisensô,Action,Adventure,Sci-Fi
Wanted: Dead or Alive,Action,Crime,Drama
Becky 2: The Wrath of Becky,Action,Horror,Thriller
Mannen på taket,Action,Crime,Drama
El tesoro de la diosa blanca,Action,Adventure,Horror
The Blood of Heroes,Action,Sci-Fi,Sport
Rang zi dan fei,Action,Comedy,Drama
Ape vs. Monster,Action,Adventure,Sci-Fi
Gumrah,Action,Crime,Drama
Huang jia shi jie,Action,Comedy,Crime
Autoreiji,Action,Crime,Drama
Darr,Action,Drama,Romance
Mahaveeryar,Action,Drama,Fantasy
The Whiskey Bandit,Action,Biography,Crime
Kidô senshi Gundam Cucuruz Doan no shima,Animation,Action,Drama
Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,Animation,Action,Adventure
Jackson County Jail,Action,Crime,Drama
Do san,Action,Comedy,Drama
I Love Trouble,Action,Comedy,Romance
Black,Action,Crime,Drama
Ma-yak-wang,Action,Crime,Drama
Recoil,Action,Crime,Drama
Bigil,Action,Drama,Sport
Phantasm III: Lord of the Dead,Action,Fantasy,Horror
Flashpoint,Action,Crime,Drama
Endgame - Bronx lotta finale,Action,Sci-Fi,Thriller
Water Gate Bridge,Action,Drama,History
Doc Savage: The Man of Bronze,Action,Adventure,Comedy
The Night of the Following Day,Action,Crime,Drama
Bai She 2: Qing She jie qi,Animation,Action,Adventure
15/07 Safak Vakti,Action,Drama,War
A Force of One,Action,Crime,Drama
The Valley of Gwangi,Action,Adventure,Sci-Fi
Shootout at Lokhandwala,Action,Crime,History
Pakka Commercial,Action,Comedy,Crime
Rosebud,Action,Adventure,Drama
12 Rounds 3: Lockdown,Action,Crime,Thriller
The Husband's Secret,Action,Crime,Drama
Coolie No. 1,Action,Comedy,Romance
Cats &amp; Dogs 3: Paws Unite,Animation,Action,Adventure
Belyy tigr,Action,Adventure,Fantasy
Solo,Action,Sci-Fi,Thriller
Deokhyeongju,Action,Biography,Drama
Wedlock,Action,Crime,Drama
The Legend of Ben Hall,Action,Biography,Drama
Drive,Action,Adventure,Sci-Fi
Outlaws and Angels,Action,Adventure,Drama
Minotaur,Action,Adventure,Fantasy
Thoongaavanam,Action,Crime,Thriller
Batman and Robin,Action,Adventure,Family
Untitled I Am Legend Sequel,Action,Horror,Sci-Fi
Stander,Action,Biography,Crime
Bait,Action,Comedy,Crime
Poliziotto superpiù,Action,Comedy,Fantasy
Safety Last!,Action,Comedy,Thriller
Zero Nine,Action,Crime,Thriller
Red Riding Hood,Action,Adventure,Family
Ride On,Action,Comedy,Drama
The Flim-Flam Man,Action,Comedy,Crime
To the Limit,Action,Crime,Thriller
The Courier,Action,Crime,Drama
High-Rise Rescue,Action,Drama,Thriller
The Specials,Action,Comedy,Fantasy
Roughshod,Action,Adventure,Drama
Freelancers,Action,Crime,Drama
"Fear, Inc.",Action,Comedy,Horror
Una Magnum Special per Tony Saitta,Action,Crime,Drama
Rapa Nui,Action,Adventure,Drama
Blue Iguana,Action,Comedy,Crime
Re:Born,Action,Crime,Drama
The Battle of the River Plate,Action,Adventure,Drama
De l'autre côté du périph,Action,Comedy,Crime
Out of Time,Action,Drama,Sci-Fi
Wazir,Action,Crime,Drama
A Murder of Crows,Action,Crime,Thriller
The Day,Action,Drama,Horror
Close Range,Action,Crime,Thriller
Dip huet gai tau,Action,Crime,Drama
Shingeki no kyojin: Endo obu za wârudo,Action,Adventure,Fantasy
Eat Locals,Action,Comedy,Horror
One piece: Omatsuri danshaku to himitsu no shima,Animation,Action,Adventure
The Outlaw Johnny Black,Action,Comedy,Western
Saints and Soldiers,Action,Drama,War
Wanted 2,Action,Crime,Thriller
Revenge of the Green Dragons,Action,Crime,Drama
The Lovers,Action,Adventure,Romance
Hokuto no Ken,Animation,Action,Drama
The Money,Action,Adventure,Comedy
Saat po long 2,Action,Adventure,Crime
Death Kiss,Action,Crime,Drama
Baadshah,Action,Comedy,Crime
The Hunted,Action,Drama,Thriller
Land of Doom,Action,Adventure,Sci-Fi
Young Billy Young,Action,Romance,Western
North Sea Hijack,Action,Adventure,Thriller
War Pigs,Action,Drama,War
Thunderbolts,Action,Adventure,Sci-Fi
The Son of No One,Action,Crime,Drama
Bear Island,Action,Adventure,Mystery
Koroshi no rakuin,Action,Crime,Drama
V.I.P.,Action,Crime,Thriller
Battle Creek Brawl,Action,Comedy,Crime
La French,Action,Crime,Thriller
Take Off,Action,Drama,Thriller
The Assassination Bureau,Action,Adventure,Comedy
Shehzada,Action,Comedy,Drama
Masterminds,Action,Comedy,Thriller
The Sword in the Stone,Action,Adventure,Family
Herbie Goes to Monte Carlo,Action,Adventure,Comedy
Tau man ji D,Action,Comedy,Drama
Ne Zha zhi mo tong jiang shi,Animation,Action,Adventure
Lakshya,Action,Drama,Romance
Edison,Action,Crime,Drama
Ni no kuni,Animation,Action,Adventure
Triggered,Action,Comedy,Horror
9 rota,Action,Drama,History
Foolproof,Action,Comedy,Crime
Kaashmora,Action,Comedy,Fantasy
Bad Country,Action,Crime,Drama
Chawu,Action,Adventure,Comedy
Kickboxer 3: The Art of War,Action,Sport,Thriller
One Good Cop,Action,Crime,Drama
Zero Hour!,Action,Adventure,Drama
El desconocido,Action,Crime,Drama
Born Reckless,Action,Adventure,Crime
Boiling Point,Action,Crime,Drama
Lockdown,Action,Crime,Thriller
Ek Tha Tiger,Action,Adventure,Romance
Varg,Action,Adventure,Drama
Warriors of Future,Action,Sci-Fi,Thriller
Gantz: Perfect Answer,Action,Horror,Mystery
Miyamoto Musashi,Action,Adventure,Biography
Good People,Action,Crime,Thriller
Eliminators,Action,Adventure,Fantasy
Suchîmubôi,Animation,Action,Adventure
George and the Dragon,Action,Adventure,Comedy
The Thinning: New World Order,Action,Drama,Horror
Blindsided,Action,Drama,Thriller
De la part des copains,Action,Crime,Drama
Hanky Panky,Action,Comedy,Crime
L'homme de Rio,Action,Adventure,Comedy
Setup,Action,Crime,Drama
It Came from the Desert,Action,Adventure,Comedy
Broken Horses,Action,Crime,Drama
Satyameva Jayate 2,Action,Crime,Drama
"Helga, la louve de Stilberg",Action,Drama,Thriller
The Story of Robin Hood and His Merrie Men,Action,Adventure,Family
Terra,Animation,Action,Adventure
Laxmii,Action,Comedy,Horror
Sarkar,Action,Crime,Drama
All About the Money,Action,Adventure,Comedy
Prisoner's Daughter,Action,Crime,Drama
When Gravity Fails,Action,Sci-Fi,Thriller
Mohra,Action,Drama,Thriller
Bounty Killer,Action,Comedy,Sci-Fi
Laal Kaptaan,Action,Adventure,Drama
Ra.One,Action,Adventure,Sci-Fi
Avalon,Action,Drama,Fantasy
Beretta's Island,Action,Adventure,Comedy
Gantz,Action,Horror,Sci-Fi
"Ultramarines: A Warhammer 40,000 Movie",Animation,Action,Fantasy
Prayer of the Rollerboys,Action,Crime,Drama
Biyeolhan geori,Action,Crime,Drama
Hunger,Action,Crime,Horror
Lost in the Sun,Action,Drama,Thriller
Jinde Meriye,Action,Comedy,Romance
Shaft's Big Score!,Action,Crime,Drama
Fei lung mang jeung,Action,Comedy,Romance
Double Trouble,Action,Comedy,Crime
A Perfect Vacation,Action,Horror,Mystery
Fanaa,Action,Drama,Romance
Brannigan,Action,Comedy,Crime
Steel and Lace,Action,Horror,Sci-Fi
Black Scorpion,Action,Crime,Sci-Fi
Z,Action,Adventure,Drama
AK vs AK,Action,Comedy,Crime
Company Business,Action,Comedy,Crime
Lazarat,Action,Crime,Thriller
Aakrosh,Action,Crime,Drama
Chi bi: Jue zhan tian xia,Action,Adventure,Drama
The Forsaken,Action,Horror,Thriller
Bite the Bullet,Action,Adventure,Western
Chillerama,Action,Comedy,Horror
Welcome Back,Action,Comedy,Crime
Eun-mil-ha-gae eui-dae-ha-gae,Action,Comedy,Drama
SAGA - Curse of the Shadow,Action,Adventure,Fantasy
5 Days of War,Action,Drama,War
Xi you ji zhi da sheng gui lai,Animation,Action,Adventure
Incheon sangryuk jakjeon,Action,Drama,History
The Serpent,Action,Adventure,Thriller
Boh lei chun,Action,Comedy,Romance
Catch Me If You Can,Action,Comedy,Drama
Sinkhole,Action,Comedy,Drama
Born to Raise Hell,Action,Crime,Thriller
Space Mutiny,Action,Adventure,Romance
Batman: Return of the Caped Crusaders,Animation,Action,Adventure
The Order,Action,Adventure,Comedy
Bumperkleef,Action,Horror,Thriller
Nefes: Vatan Sagolsun,Action,Drama,Thriller
San daikaijû: Chikyû saidai no kessen,Action,Adventure,Fantasy
Scorpio,Action,Drama,Thriller
Oye Lucky! Lucky Oye!,Action,Comedy,Crime
Huang feihong zhi yingxiong you meng,Action,Biography,Drama
Bai She: Yuan qi,Animation,Action,Adventure
Flying Leathernecks,Action,Drama,War
Corbin Nash,Action,Horror,Thriller
Moontrap: Target Earth,Action,Adventure,Sci-Fi
Temper,Action,Crime,Drama
The Crocodile Hunter: Collision Course,Action,Adventure,Comedy
Naked Vengeance,Action,Crime,Drama
Under the Stadium Lights,Action,Drama,Sport
Are You Being Served?,Action,Adventure,Comedy
Night Passage,Action,Adventure,Drama
Ivy &amp; Bean,Action,Comedy,Family
The Mercenaries,Action,Adventure,Drama
Tom Sawyer &amp; Huckleberry Finn,Action,Adventure,Drama
Plunkett &amp; Macleane,Action,Adventure,Comedy
Samurai marason,Action,Adventure,History
Code of Honor,Action,Crime,Thriller
Truck Stop Women,Action,Crime,Drama
Pan deng zhe,Action,Adventure,Drama
Dünyayi Kurtaran Adam,Action,Adventure,Sci-Fi
Agneepath,Action,Crime,Drama
Ayyappanum Koshiyum,Action,Drama,Thriller
Avalanche,Action,Drama,Thriller
Checkered Ninja,Animation,Action,Adventure
Burn Out,Action,Crime,Thriller
Captain America,Action,Adventure,Sci-Fi
Black Knight,Animation,Action,Adventure
Noah's Shark,Action,Adventure,Horror
Lung foo fung wan,Action,Adventure,Crime
Farewell to the King,Action,Adventure,Drama
Condor's Nest,Action,Drama,Thriller
Ghost of Tsushima,Action,Adventure,Drama
RoboCop Returns,Action,Adventure,Crime
Golmaal: Fun Unlimited,Action,Comedy,Drama
I Declare War,Action,Comedy,Drama
Kimetsu no Yaiba: Hashira Gou Kaigi - Chouyashiki Hen,Animation,Action,Fantasy
Baaghi 2,Action,Crime,Drama
Zoombies,Action,Adventure,Comedy
Untitled Spy Kids Project,Action,Adventure,Comedy
The Hatton Garden Job,Action,Crime,Thriller
Marighella,Action,Drama,History
Laser Mission,Action,Adventure,Thriller
Sadak,Action,Drama,Romance
Monsters: Dark Continent,Action,Drama,Horror
D-Railed,Action,Adventure,Horror
Intersections,Action,Romance,Thriller
The Soldier,Action,Adventure,Thriller
Tai gik Cheung Sam Fung,Action,Comedy,Drama
Angamaly Diaries,Action,Comedy,Thriller
The Big Bang,Action,Mystery,Thriller
Gekijouban Hunter x Hunter: Fantomu rûju,Animation,Action,Adventure
Xin shen bang: Ne Zha chong sheng,Animation,Action,Fantasy
Indian,Action,Drama,Thriller
Bullets of Justice,Action,Comedy,Horror
Housefull 2,Action,Comedy,Drama
Real Steel 2,Action,Drama,Family
Gunjan Saxena: The Kargil Girl,Action,Biography,Drama
Dabangg 3,Action,Comedy,Crime
Big Bad Mama II,Action,Comedy,Crime
Kurôzu zero,Action,Comedy,Crime
Shadowboxer,Action,Crime,Drama
Starbright,Action,Crime,Fantasy
Firecracker,Action,Drama,Thriller
A Fine Mess,Action,Comedy,Crime
Gojira ni-sen mireniamu,Action,Adventure,Drama
Devil's Triangle,Action,Fantasy,Horror
Hornets' Nest,Action,Drama,War
Uptown Saturday Night,Action,Comedy,Crime
A Dark Truth,Action,Drama,Thriller
Wild Geese II,Action,Adventure,Thriller
Dororo,Action,Adventure,Fantasy
Lucy 2,Action,Adventure,Sci-Fi
The Anomaly,Action,Mystery,Sci-Fi
Hitpig,Animation,Action,Adventure
Stiletto,Action,Crime,Drama
Last Three Days,Action,Crime,Mystery
Mitchell,Action,Crime,Drama
Bumchoiwaui junjaeng: Nabbeunnomdeul jeonsungshidae,Action,Crime,Drama
Infestation,Action,Adventure,Comedy
The Rainbow,Action,Drama,Romance
Six-String Samurai,Action,Adventure,Comedy
Dai si hing,Action,Comedy,Drama
Jesus Christ Vampire Hunter,Action,Comedy,Horror
Yeom-lyeok,Action,Comedy,Fantasy
Nate and Hayes,Action,Adventure,Comedy
Marjaavaan,Action,Drama,Romance
The Last Witch Hunter 2,Action,Adventure,Fantasy
Aleksandr Nevskiy,Action,Biography,Drama
Godzilla 1985,Action,Sci-Fi,Thriller
Chuck Hank and the San Diego Twins,Action,Adventure,Comedy
The Adventurers,Action,Adventure,Drama
Black Caesar,Action,Crime,Drama
The Good Thief,Action,Crime,Drama
Oceans Rising,Action,Adventure,Drama
Chasseurs de dragons,Animation,Action,Adventure
Shaft in Africa,Action,Adventure,Crime
Xi you ji zhi: Sun Wukong san da Baigu Jing,Action,Adventure,Fantasy
I nuovi barbari,Action,Sci-Fi,Thriller
Pembalasan Ratu Pantai Selatan,Action,Drama,Fantasy
Karma,Action,Adventure,Drama
Baby,Action,Crime,Thriller
The Doll Squad,Action,Adventure,Sci-Fi
Stick,Action,Crime,Drama
Annaatthe,Action,Comedy,Drama
Action Jackson,Action,Crime,Thriller
Mou gaan dou II,Action,Crime,Drama
Next Day Air,Action,Comedy,Crime
Dragonheart: Battle for the Heartfire,Action,Adventure,Drama
Alpha Gang,Action,Comedy,Sci-Fi
I due superpiedi quasi piatti,Action,Comedy,Adventure
OSS 117: Rio ne répond plus,Action,Adventure,Comedy
Nae-bu-ja-deul,Action,Crime,Drama
Vigilante Diaries,Action,Crime,Thriller
Memorial Day,Action,Drama,History
The Last Mark,Action,Crime,Thriller
Underworld,Action,Horror,Sci-Fi
Chuck Steel: Night of the Trampires,Animation,Action,Comedy
Fatal Beauty,Action,Comedy,Crime
Taxi 4,Action,Comedy,Crime
Solis,Action,Adventure,Sci-Fi
Redcon-1,Action,Horror,Thriller
The Legend of Bhagat Singh,Action,Biography,Drama
Attack of the 60 Foot Centerfold,Action,Adventure,Comedy
Point Blank,Action,Crime,Drama
Armed Response,Action,Horror,Thriller
Ghani,Action,Drama,Sport
Home of the Brave,Action,Drama,War
The Flying Ace,Action,Adventure,Crime
The Last Chase,Action,Adventure,Sci-Fi
Ofelas,Action,Adventure,Drama
R.O.T.O.R.,Action,Sci-Fi,Thriller
Goblin Slayer: Goblin's Crown,Animation,Action,Adventure
Metalstorm: The Destruction of Jared-Syn,Action,Adventure,Romance
The Man from Acapulco,Action,Comedy,Fantasy
Snakehead,Action,Crime,Drama
Amazons,Action,Adventure,Fantasy
Return to Zootopia,Animation,Action,Adventure
Altered Carbon: Resleeved,Animation,Action,Crime
Kôkaku kidôtai 2.0,Animation,Action,Crime
Paper Soldiers,Action,Comedy,Crime
Witnesses,Action,Adventure,Drama
Fake-Out,Action,Comedy,Crime
Death House,Action,Crime,Horror
Chiu kup gai wak,Action,Comedy,Crime
Roadhouse 66,Action,Comedy,Romance
Zheng tu,Action,Adventure,Fantasy
